Palma;Miguel Angel Felix Gallardo;1
Palma;Jose Alfredo;1
Palma;Marcos Arturo;3
Palma;Arturo Martinez Herrera;1
Palma;Carlos;3
Palma;Saul;2
Palma;Arturo Guzman;4
Palma;Azul Esparragoza Moreno;3
Palma;Mexico;4
Palma;Rodolfo;3
Palma;Juan Jose Esparragoza Monzon;3
Palma;Mariano Morales;1
Palma;General;2
Palma;Armida;3
Palma;Juan Jose;3
Palma;Pedro Lupercio Serratos;1
Palma;Mario Alberto;2
Palma;Güero Palma;1
Palma;Federico Benitez Lopez;3
Palma;Jose Ramirez Villanueva;3
Marcelo;Fierro;1
Marcelo;Ferron;3
Marcelo;Leopoldo;2
Marcelo;Ingeniero;3
Marcelo;General Rodriguez;2
Marcelo;Arturo Beltran;3
Marcelo;Cristian Daniel;4
Marcelo;Victor Gabriel;4
Marcelo;Damian Ferron;2
Marcelo;Juan Ignacio;2
Marcelo;Martinez;2
Marcelo;Martin;3
Marcelo;Sebastian;2
Marcelo;Adrian Gonzalez;1
Marcelo;Cristian;3
Chapo Guzman Loera;Ignacio;1
Chapo Guzman Loera;Ibarra;1
Chapo Guzman Loera;Quintana;2
Chapo Guzman Loera;Julio Hernando Moya Buitrago;2
Chapo Guzman Loera;Sinaloa;4
Chapo Guzman Loera;Encarnacion Garcia Valdez;1
Chapo Guzman Loera;Adan Salazar Zamorano;1
Chapo Guzman Loera;Arturo Beltran;1
Chapo Guzman Loera;Fernando Poot;2
Chapo Guzman Loera;Agua;2
Chapo Guzman Loera;Capo;4
Chapo Guzman Loera;Falcon;1
Chapo Guzman Loera;Marco Aurelio Perez;2
Chapo Guzman Loera;Azul Esparragoza;1
Chapo Guzman Loera;Doce;2
Chapo Guzman Loera;Amado Carrillo Fuentes;4
Chapo Guzman Loera;Mario Villanueva Madrid;2
Chapo Guzman Loera;Ismael;1
Chapo Guzman Loera;Coronel;1
Chapo Guzman Loera;Carmen;1
Chapo Guzman Loera;Guzman Loera;3
Chapo Guzman Loera;Antonio Ibarra Salgado;1
Chapo Guzman Loera;Campeche;1
Chapo Guzman Loera;Cielos;4
Chapo Guzman Loera;Jesus Aguilar Padilla;1
Chapo Guzman Loera;Mexico;4
Chapo Guzman Loera;Joaquin;4
Chapo Guzman Loera;Juan Jose;1
Chapo Guzman Loera;Señor;4
Chapo Guzman Loera;Gracia;2
Chapo Guzman Loera;Mayo Zambada;1
Arroyo;Isidro;4
Arturo;Sotelo;3
Arturo;Ibarra;1
Arturo;Beltran Leyva;2
Arturo;Chapo;2
Arturo;Pollo;2
Arturo;Culiacan;4
Arturo;Marcelino Alejo Arroyo Lopez;2
Arturo;Marcos Arturo;3
Arturo;Mario;3
Arturo;Alberto Esteva Salinas;2
Arturo;Guillermo Galvan Galvan;4
Arturo;Tres Letras;1
Arturo;Vicario;3
Arturo;Damaso Lopez;2
Arturo;Arturo;2
Arturo;Arturo Guzman;3
Arturo;Juarez;2
Arturo;Arturo Beltran Leyva;1
Arturo;Ramirez Mandujano;2
Arturo;Teodoro Garcia Simental;1
Arturo;Jalisco;1
Arturo;Encarnacion Garcia Valdez;1
Arturo;Rafael;3
Arturo;Mauro Enrique Tello;1
Arturo;Texas Martinez Herrera;4
Arturo;Manero;1
Arturo;Washington;4
Arturo;Pinos;2
Arturo;Armada;4
Arturo;Lomas;3
Arturo;Alfredo Higuera Bernal;1
Arturo;Guerrero;4
Arturo;Carlos Alberto;3
Arturo;Cuando;4
Arturo;Sinaloa;4
Arturo;Quevedo Gastelum;4
Arturo;David Mendoza Arellano;2
Arturo;Saltillo;2
Arturo;Ramona Leyva;4
Arturo;Barbas Beltran;4
Arturo;Bajo;3
Arturo;Sonora;4
Arturo;Rodolfo;2
Arturo;Raul Vera;2
Arturo;Barcenas;3
Arturo;Rodolfo Carrillo Fuentes;4
Arturo;Beltran;3
Arturo;Merida;2
Arturo;Ramirez;4
Arturo;Tesoro;3
Arturo;Carrillo;1
Arturo;Antonio Ibarra Salgado;1
Arturo;Carrillo Fuentes;2
Arturo;Jesus Aguilar Padilla;1
Arturo;Mochomo;3
Arturo;Joaquin Guzman;4
Arturo;Laura;4
Arturo;Salvador Rocha Vargas;3
Arturo;Jose Jacques Medina;2
Arturo;Carlos Beltran Leyva;4
Arturo;Jose Ramirez Villanueva;2
Arturo;Costa Chica;2
Arturo;Victor Gerardo Garay Cadena;2
Arturo;Chihuahua;2
Arturo;Mario Beltran Leyva;4
Arturo;Genaro Garcia Luna;3
Arturo;Puente Grande;4
Arturo;Alberto;1
Arturo;Puerto Vallarta;1
Arturo;Hernandez;4
Arturo;Ricardo Gutierrez Vargas;2
Arturo;Miguel Angel Caro Quintero;3
Arturo;Partido;2
