Guerrero;Cuevas;1
Guerrero;Guerrero;2
Guerrero;Matilde Villa;1
Guerrero;Ramiro Gonzalez Bautista;3
Guerrero;Sinaloa;1
Guerrero;Mario Pineda;3
Guerrero;Borrado;3
Guerrero;Jesus Zambada Garcia;1
Guerrero;Zeferino Torreblanca;4
Guerrero;Miguel Beltran Uriarte;1
Guerrero;Aguas Blancas;2
Guerrero;Dario;2
Guerrero;Juan Gutierrez;3
Guerrero;Beltran;3
Guerrero;Altamirano;1
Guerrero;Clemente Vega;3
Guerrero;Tierra Caliente;4
Guerrero;Felipe;2
Guerrero;Guadarrama;1
Guerrero;Durante;3
Guerrero;Jesus Enrique Rejon;4
Guerrero;Trujillo;1
Guerrero;Mauricio Fernandez Garza;2
Guerrero;Costa Chica;3
Guerrero;Nuevo Leon;4
Guerrero;Barrientos;2
Guerrero;Eduardo Moreno;3
Guerrero;Marcelino Diaz Vargas;3
Guerrero;Buena Vista;2
Guerrero;Guerrero Silva;4
Guerrero;Partido;1
Guerrero;Valdovino Hernandez Rodriguez;3
Guerrero;Luis Alberto Guerrero;4
Guerrero;Benito Roman;2
Guerrero;Aqui;4
Guerrero;Espinosa;1
Guerrero;Froylan Enciso;1
Guerrero;Comandante Ramiro;3
Guerrero;Chapo Guzman;2
Guerrero;Ismael;1
Guerrero;Jesus Zambada Reyes;1
Guerrero;Pedro Garza Garcia;4
Guerrero;Obrero;1
Guerrero;Chapo Guzman Loera;2
Guerrero;Ramiro;1
Guerrero;Heriberto Lazcano;4
Guerrero;Enrique Gonzalez;1
Guerrero;Salinas Altes;2
Guerrero;Alvaro Vega Gaona;3
Guerrero;Jaime Palma Valenzuela;1
Guerrero;Morelos;3
Guerrero;Walter Armando Gonzalez;1
Guerrero;Porfirio;2
Guerrero;Costa Grande;1
Guerrero;Sierra;2
Guerrero;Vicente Carrillo Fuentes;2
Guerrero;Lucio;2
Guerrero;Mario;2
Guerrero;Heliodoro Valenzuela Rivera;1
Guerrero;Rosas Trigueros;4
Guerrero;Guadarrama Reynoso;2
Guerrero;Pueblo;2
Guerrero;Tierra Blanca;1
Guerrero;Juan Manuel Henriquez;4
Guerrero;Badiraguato;1
Guerrero;Heriberto Salinas Altes;4
Guerrero;Lazca;4
Guerrero;Oaxaca;4
Guerrero;Olea;1
Guerrero;Felipe Calderon;1
Guerrero;Jose Antonio Solano;3
Guerrero;Alfredo Beltran Leyva;1
Guerrero;Alberto Vega Sanchez;1
Guerrero;Mexico;4
Guerrero;Alba;1
Guerrero;Horacio Perez;3
Guerrero;Hidalgo;1
Guerrero;Archila Moreno;4
Guerrero;Coss;2
Guerrero;Mayo Zambada;1
Canales;Monterrey;1
Canales;Santiago;1
Canales;Juarez;1
Canales;Norte;1
Canales;Eduardo Garcia Garza;4
Canales;Ranchito;4
Canales;Guadalupe;1
Canales;Fernando Canales;4
Canales;Angela;4
Canales;Señor;1
Canales;Virgen;1
Ramiro Gonzalez Bautista;Carranza;4
Ramiro Gonzalez Bautista;Antonio Herrera;4
Ramiro Gonzalez Bautista;Valdovino Hernandez Rodriguez;4
Ramiro Gonzalez Bautista;Partido;3
Ramiro Gonzalez Bautista;Horacio Perez;4
Ramiro Gonzalez Bautista;Juan Gutierrez;4
Ramiro Gonzalez Bautista;Comandante Ramiro;3
Ramiro Gonzalez Bautista;Alvaro Vega Gaona;4
Ramiro Gonzalez Bautista;Eduardo Moreno;4
Ramiro Gonzalez Bautista;Tierra Caliente;3
Ramiro Gonzalez Bautista;Marcelino Diaz Vargas;4
Ramiro Gonzalez Bautista;Ramiro;3
Ramiro Gonzalez Bautista;Jose Antonio Solano;4
Fermin Revueltas;David Alfaro Siqueiros;1
Fermin Revueltas;Mexico;1
Fermin Revueltas;Siqueiros;2
Fermin Revueltas;Chema;2
Fermin Revueltas;Diego Rivera;1
Fermin Revueltas;Rivera;2
Borrado;Pueblo;1
Borrado;Ismael;2
Borrado;Beltran Leyva;2
Borrado;Alba;2
Borrado;Mayo Zambada;2
Borrado;Chapo;3
Borrado;Sinaloa;2
Borrado;Mario Pineda;4
Borrado;Mario;3
Borrado;Joaquin;3
Borrado;Oaxaca;3
Borrado;Borrado;3
Borrado;Jesus Zambada Garcia;2
Borrado;Jesus Zambada Reyes;2
Borrado;Costa Grande;2
Jesus Zambada Garcia;Beltran Leyva;1
Jesus Zambada Garcia;Alba;4
Jesus Zambada Garcia;Mayo Zambada;4
Jesus Zambada Garcia;Chapo;3
Jesus Zambada Garcia;Cuando;1
Jesus Zambada Garcia;Mario Pineda;2
Jesus Zambada Garcia;Mario;1
Jesus Zambada Garcia;Joaquin;3
Jesus Zambada Garcia;Oaxaca;3
Jesus Zambada Garcia;Ismael;4
Jesus Zambada Garcia;Jesus Zambada Reyes;4
Jesus Zambada Garcia;Costa Grande;4
Jose Esparza;Tarzan;4
Jose Esparza;Nueva;1
Preciado;Monterrey;2
Preciado;Nuevo Leon;2
Preciado;Sinaloa;2
Preciado;Guadalajara;4
Preciado;Señor;4
Preciado;Lopez Falcon;4
Preciado;Pedro Garza Garcia;1
Preciado;Mauricio Fernandez Garza;2
Preciado;Cardenas;2
Arizona;Federal;2
Arizona;Culiacan;3
Arizona;Sinaloa;4
Arizona;Texas;4
Arizona;Arizona;4
Arizona;Cazares;2
Arizona;Andres;2
Arizona;Rubi;2
Arizona;Norte;4
Arizona;Oregon;4
Arizona;California;4
Arizona;Nueva;4
Arizona;Aqui;1
Arizona;Badiraguato;3
Arizona;Florida;4
Arizona;Lazcano;2
Arizona;Nueva York;4
Arizona;Colorado;4
Arizona;Washington;4
Arizona;Victor Emilio Cazares Gastelum;1
Arizona;Rosales;2
Arizona;Sonora;4
Arizona;Hacienda;2
